Ticker,Day,Ticker Index,Price,Log Return,Rolling Mean Return,Rolling Volatility,Rolling Sharpe,Rolling Skewness,Rolling Excess Kurtosis,Rolling Beta,Market Correlation,Momentum,Relative Strength,Cumulative Log Return,Drawdown,Strongest Correlated Ticker,Strongest Correlation,Weakest Correlated Ticker,Weakest Correlation,Market Mean Return,Market Median Return,Market Volatility,Market Skewness,Market Excess Kurtosis,Market Breadth,Market IQR,Market Tail Spread,Market Mean Absolute Return,Average Pairwise Correlation,PC1 Explained Variance,Effective Dimension
ALGO,70,0,99.32,0.005755556858734856,-0.00015034681486021385,0.008799157648372522,-0.017086500875231135,-0.18652217022152456,0.8607630121079386,1.0104317493378476,0.9989152622277505,-0.00902080889161283,0.007084480530615944,-0.006823225348125537,-0.04315992292870907,ILVX,0.687743249685626,FARS,-0.008078947232902964,0.005852393816201474,0.00653419150320067,0.020221780845087564,0.05605791969118897,-0.5507088202634054,0.5882352941176471,0.02663872597755579,0.06320567492667739,0.017069147097878712,0.15803575802730538,0.1949683990503626,15.577594093583002
ALGO,71,0,100.15,0.008322101471860854,-0.0003017942252530492,0.008566947498725004,-0.03522774305526728,-0.28125370069899075,0.9780321529415632,1.0093236680514936,0.9988514915276792,-0.018107653515182953,0.006843691836587243,0.0014988761237359487,-0.035163776493256194,ILVX,0.6679499537820426,FARS,0.03755828518486886,0.008301255674933186,0.006636008511432312,0.020520362015133343,0.3280859327139907,-0.17534713407231495,0.5882352941176471,0.025816339032245672,0.0713404543540952,0.01717133148772702,0.15187946540985878,0.18971402078817629,16.00012317659714
ALGO,72,0,100.35,0.0019950131305197516,-0.00019155400923322278,0.008552992546829011,-0.02239613891680996,-0.320040411850506,1.0205302750802225,1.0094795908571639,0.998898329496474,-0.011493240553993367,0.00632495613259014,0.003493889254255617,-0.033236994219653204,ILVX,0.6581990200399067,FARS,0.028558914166780826,0.0018041893202592207,0.0019950131305197516,0.020055129053573914,-0.12634786959070854,0.5062332063572166,0.5294117647058824,0.02284640969791618,0.06036808912295655,0.015276890741149143,0.15116100432308835,0.1887717626016921,16.02232194583072
ALGO,73,0,99.5,-0.008506431077799803,-0.0004543858459727416,0.008562315974522118,-0.05306810065463648,-0.2513311524623662,0.9689750198321176,1.0082969505467063,0.9989187999684388,-0.027263150758364496,0.005815239890133828,-0.005012541823544286,-0.041425818882466214,ILVX,0.6523752079682529,FARS,0.0252917313752518,-0.008592107406135783,-0.006314860858674276,0.02344382725096289,-0.5854115598287333,1.5253820319600164,0.37254901960784315,0.023078175285641267,0.06474515130686043,0.01799828257267301,0.15129487597798597,0.18873417248091365,16.025453862745053
ALGO,74,0,98.82,-0.006857630746942789,-0.0005098964428098244,0.008593314083241968,-0.05933641408547907,-0.23502604514552317,0.9084389198029208,1.0074037816490935,0.9989436228158005,-0.030593786568589465,0.00673490100662294,-0.011870172570487445,-0.04797687861271682,ILVX,0.6870719794297405,FARS,0.00780505836219663,-0.0072919817462869995,-0.004161855718279206,0.020992443605727402,-0.6084861909134466,0.9958681678682062,0.35294117647058826,0.020103599599163413,0.06628625555387102,0.015854468596275647,0.15286122471811572,0.19053368922206979,15.865806546884466
ALGO,75,0,98.45,-0.00375120833246978,-0.0006214170089830606,0.00859120135170189,-0.0723317943025465,-0.19698895511521464,0.9002681370864112,1.0076471360034764,0.9989427783092484,-0.03728502053898364,0.0064031313111879914,-0.01562138090295678,-0.051541425818882436,ILVX,0.6672227803069222,FARS,0.004270396881846701,-0.0036912208068759053,-0.005424968096864546,0.020681051875197733,-0.19366245896354473,-0.2768422520774596,0.43137254901960786,0.02727733564676038,0.0641432774771784,0.016910345945553785,0.15215365024579083,0.18961820636579924,16.020048146699686
ALGO,76,0,98.98,0.005369004438605884,-0.0006035413022313769,0.008602715516934723,-0.07015706854926057,-0.20000320289750315,0.8827386609254027,1.0075087247477454,0.9989454371892657,-0.03621247813388262,0.00641278311907667,-0.010252376464351353,-0.04643545279383421,ILVX,0.6764600550170784,FARS,0.022710643786431263,0.005528703843942748,0.005576222627436067,0.01691806379045141,0.24204047521350058,-0.10822598215289236,0.5882352941176471,0.021593909546453682,0.056569897548957915,0.014222698213811696,0.15275534323979517,0.1891044624783204,16.022678793805696
ALGO,77,0,99.47,0.004938281640582076,-0.0005163640262057771,0.008632374139301055,-0.05981715086408268,-0.22465289263255858,0.8397030264790728,1.0086017830259806,0.9989527296797303,-0.030981841572346625,0.00646363580301193,-0.005314094823768765,-0.04171483622350669,ILVX,0.6472157425285786,FARS,0.016887476535678906,0.004739246845416518,0.003738987708545416,0.02408458127170424,0.4537723009304535,0.0373493684554016,0.5294117647058824,0.03003811397458045,0.07534526592915602,0.019277231844710647,0.15155349566000426,0.18793205104906102,16.158491742915036
ALGO,78,0,98.86,-0.006151383285509127,-0.0005700827513127985,0.00865762931149077,-0.0658474428509154,-0.2078916405492252,0.7907276229799418,1.0077221032635915,0.9989167687214435,-0.03420496507876791,0.005713264100662571,-0.011465478109278096,-0.04759152215799611,ILVX,0.6497582118797554,FARS,0.02652530214219883,-0.0055775285052661735,-0.006151383285509127,0.024130912894541157,0.45240872423330214,0.3494719107021731,0.37254901960784315,0.030353379165563688,0.07633226994533993,0.019374147488594857,0.15240622533403367,0.18914295906083237,16.103186117438597
ALGO,79,0,97.67,-0.012110258419427034,-0.0007311406632744581,0.008782123060319549,-0.08325329288290052,-0.18186678215244598,0.6108899631583489,1.0060985281977843,0.9989426138617283,-0.043868439796467484,0.006168351101183064,-0.02357573652870569,-0.05905587668593448,ILVX,0.6695088529260017,FARS,0.037548503052685096,-0.012398446444759157,-0.014845422369546668,0.021329160692959894,-0.2195780915184206,0.654532238959745,0.23529411764705882,0.021645093244918368,0.06616882889540121,0.01960862560548619,0.15651369161705625,0.19256824993313063,15.840152515227679
ALGO,80,0,98.41,0.00754797545150776,-0.000541524785131046,0.008836754295898232,-0.061280959840923306,-0.22994289934426645,0.5507663249333783,1.0032097684833756,0.9989593126170495,-0.03249148710786276,0.0061167980116739185,-0.01602776107719725,-0.051926782273603145,ILVX,0.6582858102051831,FARS,0.03250945931400807,0.007350503497747571,0.005525679320663279,0.019214562013824894,0.500752941891882,0.14064760177088287,0.6274509803921569,0.021711505810407594,0.06808652563093376,0.015115002937200559,0.15796794606872555,0.19378027033432677,15.82075511102315
ALGO,81,0,98.98,0.005775384612846324,-0.00031028821326632244,0.008817151939010993,-0.03519143317622436,-0.29540122863509694,0.6072755984598475,1.0037202985890206,0.9989522174600042,-0.018617292795979345,0.006340777747229635,-0.010252376464351353,-0.04643545279383421,ILVX,0.667465522324005,FARS,0.03483616668719975,0.005405524814931242,0.010781157299327049,0.027074817812764017,-1.4449342173539195,3.142986983323981,0.6666666666666666,0.031022937981662446,0.07620404268211889,0.021289347144358085,0.15769214677902466,0.19428063274327353,15.681057451425474
ALGO,82,0,99.04,0.000605999412545799,-0.0003875563409670324,0.008787935123622853,-0.04410095608526307,-0.27547190959829815,0.643739766937752,1.003838006774036,0.9989589680528039,-0.023253380458021944,0.006600724977360899,-0.009646377051805337,-0.045857418111753256,ILVX,0.6616905347997364,FARS,0.03527167016758381,0.0005241217767538611,-0.0008717129710795746,0.020344423549280895,-0.22397180859402277,1.272543568838989,0.47058823529411764,0.023215728467664176,0.06296947579784828,0.01502879469706444,0.15681365768021308,0.19339936888739892,15.67660184853823
ALGO,83,0,97.48,-0.015876580179280175,-0.000776654713883366,0.008949515550735728,-0.08678176036238278,-0.22856362606918898,0.47858306094082126,0.9966205465391937,0.9989388298747274,-0.046599282833001965,0.007676282817564384,-0.025522957231085892,-0.06088631984585735,ILVX,0.6675282697057067,FARS,0.008578146421186357,-0.0166935932468526,-0.018309804594066392,0.021097064927501418,-0.036275933427451175,0.633852536922145,0.21568627450980393,0.021308924735189638,0.06300456177187064,0.022748533860974626,0.1624633407149503,0.19980227966199804,15.1957094152599
ALGO,84,0,98.04,0.005728329902906282,-0.0006501474375330662,0.0089874792948241,-0.07233924176131197,-0.26268737257826824,0.4371706098638617,0.9976578245338416,0.998944278927879,-0.039008846251983975,0.007866908010934662,-0.019794627328179493,-0.05549132947976865,ILVX,0.6749396393719054,FARS,-0.0020206499875943793,0.005335547268969891,0.00595062749675046,0.019832390102533324,0.37396933058106724,0.07862394193880107,0.6274509803921569,0.026096323532092347,0.06115912959085579,0.016308188506401814,0.16271539723720643,0.20033941495276436,15.152579673737788
ALGO,85,0,97.54,-0.005113008378005546,-0.0005842661126333285,0.008939101194906773,-0.06536072250375972,-0.2773994684394227,0.5104657533063603,0.9912848057812216,0.9987707826992,-0.03505596675799971,0.009073598555123151,-0.02490763570618478,-0.0603082851637764,ILVX,0.6749526439742914,FARS,0.014363544983875072,-0.006437062636729232,-0.005113008378005546,0.023029300132740155,-0.14001841285140829,0.12540550079457535,0.3333333333333333,0.022915403238331633,0.0766016687379314,0.0179248991475881,0.16150327424832076,0.19868482283991368,15.272798147593157
ALGO,86,0,96.99,-0.005654669876455465,-0.0007427304203075617,0.008943377072438554,-0.08304809405794678,-0.2273440248200149,0.4849258250643871,0.9880112927805687,0.9986918945858946,-0.0445638252184537,0.010502115943147455,-0.03056230558263998,-0.06560693641618498,ILVX,0.6821859261856872,FARS,0.0024240632083343374,-0.006776253459398905,-0.0027229424584556128,0.022210515337156112,0.28833277191697354,1.077082789848756,0.37254901960784315,0.029185463625590602,0.0625005782485879,0.016625032356684322,0.16126574284621767,0.19849290621587257,15.265737327143365
ALGO,87,0,98.05,0.010869672236903938,-0.0005237259370239223,0.009065385233270523,-0.05777205530128116,-0.25633925043663564,0.36582903492769114,0.988188078838346,0.9987223156181817,-0.031423556221435334,0.010551403016041315,-0.019692633345736156,-0.05539499036608864,ILVX,0.6956509552156097,FARS,0.026210450084219135,0.011107491066315372,0.013545878001685274,0.018078909893226632,-1.2267103154539083,2.9321804796455915,0.7647058823529411,0.01773353114012144,0.056453112075947054,0.017228531445385137,0.1673827872143612,0.2040345418899352,14.844157071065665
ALGO,88,0,98.38,0.0033599787248386193,-0.0006006206315872121,0.009011493768034685,-0.06665050734626445,-0.24778066355494008,0.4271800563450405,0.9878348088122344,0.998718490737461,-0.03603723789523272,0.009921737993584472,-0.01633265462089761,-0.05221579961464351,ILVX,0.6895092774027045,FARS,0.0412732570867932,0.0033753184094199953,0.007722046093910251,0.019118665130919393,-0.9448818512047477,0.8201074152729788,0.6470588235294118,0.02187122053080892,0.06514016416671753,0.015681880310574013,0.16677080855057533,0.2039165426095449,14.907811893492184
ALGO,89,0,98.69,0.003146092816722401,-0.0005154707213388695,0.009022534122212014,-0.05713147928915716,-0.2748458708352486,0.4207205029953647,0.9864975328353716,0.9987402421772332,-0.03092824328033217,0.009529692226991994,-0.013186561804175559,-0.04922928709055874,ILVX,0.6997210188898058,FARS,0.04008659861635569,0.0029640765532578084,0.005982923829593645,0.027740172759594523,-1.0101301380971321,2.478123000819936,0.6078431372549019,0.026984575183968795,0.08409298856929381,0.020518457671216586,0.1665071730533054,0.20473128933288487,14.815832314261685
ALGO,90,0,99.84,0.01158528043720164,-0.00035999946456105234,0.009150578823321605,-0.039341715044685525,-0.2761428082953806,0.2999237337026619,0.9874190472608719,0.9987695264221025,-0.02159996787366314,0.008923962899414037,-0.001601281366973768,-0.038150289017340966,ILVX,0.69988927399497,FARS,0.05116399565496831,0.011737768316971669,0.00870870519894762,0.019119372709770818,0.7483013816683647,0.9409007718009867,0.7450980392156863,0.02032529511471992,0.0570226872085462,0.016708655291194488,0.17056712003479707,0.20828551419269922,14.580320809349796
ALGO,91,0,98.58,-0.012700503343886282,-0.0007956093466182868,0.009104685960787774,-0.08738460063804854,-0.23640240395328668,0.27096716566250834,0.9935749370950056,0.9987380354218629,-0.047736560797097205,0.008264634587467831,-0.014301784710859645,-0.05028901734104041,ILVX,0.6987765304514838,FARS,0.04978149308490132,-0.012343003297183365,-0.009327182875138895,0.01757907778289921,-1.025027261538975,3.3923240595449533,0.17647058823529413,0.017322045274141606,0.046687276540263056,0.015956485265182428,0.17061946735447675,0.20974062189942472,14.476056453712408
ALGO,92,0,99.88,0.0131010641343412,-0.0006416084220035885,0.009261578686074816,-0.06927635598111093,-0.21919707853317585,0.1520799047057384,0.9960044251712314,0.9987346232154584,-0.03849650532021531,0.008865827506377127,-0.001200720576518988,-0.03776493256262048,ILVX,0.69032470106177,FARS,0.09882389195673462,0.01217587360126699,0.01119700542561386,0.02865506636963774,0.3765239908758235,2.0083541562219036,0.7254901960784313,0.023781010362128985,0.09182243045692062,0.02269176478383085,0.17365218424195997,0.210862564102103,14.33666219118661
ALGO,93,0,100.59,0.007083383734673987,-0.0003427417809448811,0.009215836402873764,-0.03719052356853951,-0.28900913554267277,0.23246722037359024,0.9933281789149686,0.9988250397632006,-0.020564506856692866,0.009519115767869533,0.005882663158155512,-0.030924855491329395,ILVX,0.7015554517890797,FARS,0.11217321267761349,0.007536061210507752,0.007083383734673987,0.02109429308312723,1.1124743942829705,2.84936861322241,0.6862745098039216,0.025345909227193042,0.06077219815077406,0.016334087742362988,0.17354737660384514,0.21059846035009408,14.384769848200824
ALGO,94,0,99.89,-0.006983268602188453,-0.0005804245807609003,0.00919985508520795,-0.06309062212231363,-0.22687923259978726,0.22282745610721477,0.9962793395440226,0.998734482001062,-0.034825474845654014,0.008601369295896381,-0.0011006054440330039,-0.037668593448940246,ILVX,0.6586172680050658,FARS,0.11790802463199773,-0.006176491073482422,-0.005682909781893564,0.01973084611079751,-0.5764785102961829,0.2268782014837325,0.39215686274509803,0.024891733739656363,0.06328694755557618,0.01583596344753988,0.17170816082575896,0.20769032219800182,14.510031361870674
ALGO,95,0,99.6,-0.002907415953505854,-0.00032643418934762044,0.008912539226629646,-0.03662639580561648,-0.20406424184717017,0.4168404469526643,0.9931347180012051,0.9985903339959978,-0.019586051360857226,0.009846183936557302,-0.004008021397538822,-0.040462427745664775,ILVX,0.6378031760851945,FARS,0.10737765659646194,-0.003880795999235337,-0.00822204015201633,0.021437724525351188,1.0455756545630313,1.5867821205034094,0.35294117647058826,0.025230628715924075,0.06399380218110617,0.017346141545280108,0.16189370786128443,0.2007153092680261,14.974721894672777
ALGO,96,0,98.94,-0.006648558790989689,-0.00034839827733463836,0.008926693425423767,-0.03902881624033137,-0.19859857852844234,0.3949517069124915,0.9946612753430392,0.9985416063662781,-0.0209038966400783,0.008946945329200068,-0.010656580188528888,-0.04682080924855492,ILVX,0.6382891016037554,FARS,0.08579498171704368,-0.0060562150378862,-0.006648558790989689,0.016737985435469487,0.09559453810034386,-1.089048840481144,0.35294117647058826,0.029136825004335565,0.04965152301857256,0.015121095005037393,0.16235372413363136,0.20245309311152213,14.85082393311542
ALGO,97,0,98.01,-0.009444091518473918,-0.000620878842076141,0.008951029030923515,-0.06936396250432922,-0.1302070645566531,0.34525532493924604,0.9946269605821025,0.9986016656306218,-0.037252730524568456,0.008024486880364348,-0.020100671707002797,-0.055780346820809124,ILVX,0.6289256256813878,FARS,0.08893192756742634,-0.009406309582455884,-0.004580860048966073,0.017790677034099322,-0.5705213856836009,0.6393097520056883,0.29411764705882354,0.023207904927539103,0.056381015890223374,0.014897089097299733,0.1641786919761347,0.20430780797354023,14.728232360527088
ALGO,98,0,98.39,0.003869658596585168,-0.0006021945802792288,0.008959347826682054,-0.06721410887585125,-0.13504179255304674,0.3342447472938104,0.9932663719008225,0.9985991313385268,-0.03613167481675372,0.007939330230601456,-0.01623101311041727,-0.05211946050096339,ILVX,0.6355352939221217,FARS,0.09620921002953653,0.004034990361705996,0.004040409537005019,0.024614258855844846,-0.5749215952013496,1.0634045822833649,0.6274509803921569,0.025578740512249842,0.07214603706181144,0.01862156753257392,0.16401297940701876,0.2041373829863173,14.792498235113959
ALGO,99,0,98.57,0.0018277827996735496,-0.0005210057896194442,0.008958921316404937,-0.058154968798019874,-0.16248168473853283,0.3406657120477501,0.9913656985808534,0.9985738398553771,-0.03126034737716665,0.007436433697084174,-0.014403230310743855,-0.05038535645472064,ILVX,0.6453590513043813,FARS,0.08736977331777399,0.002178680293068475,0.0018277827996735496,0.019878562475001492,-0.34161440273012206,1.7652249735092882,0.5686274509803921,0.022071711285456708,0.05584462043802674,0.015027367638945183,0.16401724320757216,0.20467196235853305,14.778943658586105
ALGO,100,0,98.14,-0.00437192501559025,-0.0007016830104971857,0.008924816685464796,-0.07862155999685305,-0.11134667468613527,0.37568274287715386,0.993458304535453,0.9984953284872736,-0.04210098062983114,0.006667195166698753,-0.01877515532633398,-0.05452793834296721,ILVX,0.652416264543849,FARS,0.09385513417227113,-0.003679711841248505,-0.00437192501559025,0.021786177755596926,-2.186269887261386,9.774910937467777,0.39215686274509803,0.02631016441318823,0.049881478808800894,0.015391398673919495,0.16272686630671557,0.20287617463005145,14.90380642015527
ALGO,101,0,97.92,-0.002244211897741266,-0.0005886111987483271,0.00886027592282283,-0.06643260366555258,-0.13894395698129358,0.47168681261430523,0.9933832430865368,0.9984743456345037,-0.03531667192489962,0.007089925125755216,-0.021019367224075346,-0.05664739884393055,ELLT,0.6450736942557097,FARS,0.1290884258932745,-0.002540024743344776,-0.000935391262162355,0.02226965084110928,-0.8299910434339145,1.5760956325960382,0.49019607843137253,0.020507459385828763,0.07009996718515277,0.016214892785431978,0.16170409233565025,0.20189663542431724,15.050588577932837
ALGO,102,0,98.64,0.0073260400920727164,-0.0005075351824492962,0.008910771553649218,-0.05695749008866083,-0.15325008937352888,0.406930573316969,0.9950594363006724,0.998481036996363,-0.030452110946957767,0.007530033800300817,-0.013693327132002454,-0.04971098265895946,ELLT,0.6552456742090268,FARS,0.1448155108728969,0.006847595528144675,0.008312215949795032,0.01894838170634251,-0.5834903124194167,0.9153920096851396,0.6862745098039216,0.025391713908278213,0.05179461923121487,0.016377169208223706,0.16262315324223958,0.20183207555087102,15.079854105330847
ALGO,103,0,97.87,-0.007836791418360356,-0.0008142235699875636,0.008839619438289812,-0.09211070404916552,-0.09371270742271445,0.46389724063531057,0.9930051766631992,0.9984482487310238,-0.04885341419925382,0.0075644796671975115,-0.021530118550363214,-0.05712909441233138,ELLT,0.6601565553029435,EORC,0.13190700045366335,-0.008384718359803903,-0.008335862499321056,0.022025120026807402,0.11781664885143522,0.8759704585520436,0.29411764705882354,0.022415866875995505,0.07000716749488123,0.018162465593009564,0.16002220605612005,0.19902870566951714,15.308311607206988
ALGO,104,0,97.3,-0.005841078245769182,-0.0009131965395354028,0.008862455652096535,-0.10304102783514338,-0.06154910003904518,0.4248716211413983,0.9911904670700971,0.9983977188558599,-0.05479179237212417,0.007980447879563535,-0.027371196796132015,-0.06262042389210021,ELLT,0.6315844250476816,EORC,0.14939492969686105,-0.006805956679869757,-0.00808530681693398,0.017057767788926235,0.17337976784850995,-0.3021023530342033,0.3333333333333333,0.019901222859707524,0.06092473655019681,0.01471951410722336,0.1621110768674956,0.2008422517733361,15.285149784314088
ALGO,105,0,98.64,0.013677869664129538,-0.0006771221395347322,0.009060453693804298,-0.07473380058194663,-0.06525489260929589,0.25070777127854305,0.986289277689944,0.9984228359289815,-0.04062732837208394,0.007562085294114285,-0.013693327132002454,-0.04971098265895946,ELLT,0.6510680803814488,HRND,0.16088337127719446,0.014263106371322058,0.00881686697544204,0.026212958097062023,1.158842146969778,3.9449036044514374,0.7254901960784313,0.02724377958988855,0.07700820331629177,0.020692628253557704,0.16889897408715354,0.2088741530379448,14.718737426723235
ALGO,106,0,98.99,0.003541976075627673,-0.000417332725835425,0.008951783572737198,-0.046620064308348405,-0.12000461052644,0.38073967089623917,0.9872503893664736,0.9983824006037554,-0.0250399635501255,0.007636829482424792,-0.010151351056375355,-0.0463391136801542,ITPA,0.6572203807742386,FARS,0.15377412363530532,0.0032728464767285393,0.001141943712081428,0.021342427618249442,0.8883052216020458,2.103615853480237,0.5490196078431373,0.02517158404245734,0.06123924024237004,0.015152457957843465,0.16572277979323302,0.20600467805698575,14.876451895734204
ALGO,107,0,99.47,0.004837256232606002,-0.00020482847600324187,0.008922118327314302,-0.022957381698937684,-0.1811583794904221,0.4356612637972548,0.9867907402145747,0.9983787276521431,-0.012289708560194512,0.007248992634887021,-0.005314094823768765,-0.04171483622350669,ITPA,0.6795268003596919,FARS,0.14982457358757043,0.004819124517825935,0.004837256232606002,0.017144111945762312,0.1625443281077228,-0.420729746398409,0.5882352941176471,0.022965348770240146,0.05500237487348514,0.014101047178832702,0.16450984985159203,0.20480775267509432,14.967666608230706
ALGO,108,0,97.65,-0.018466433841633823,-7.832734754352385e-05,0.008597264650787246,-0.009110728903332232,0.06052683684533357,-0.14680716063573485,0.9919106280527299,0.9982330157940349,-0.004699640852611431,0.00707904610205265,-0.02378052866540339,-0.059248554913294726,ITPA,0.6910357874023487,HRND,0.06600166340988468,-0.017967800918901183,-0.020396627907646625,0.021570375886564082,0.6795567602618588,0.08159367498924297,0.17647058823529413,0.02966827183965881,0.063431610470432,0.02392833000998681,0.1551744894426515,0.1988187006488192,15.415819270124395
ALGO,109,0,95.72,-0.01996239428251556,-0.00026943591962806933,0.00890933065055999,-0.03024199350050322,-0.059163055179159874,-0.10504152662573807,0.9981301381106705,0.9983196808265669,-0.01616615517768416,0.006571054398445488,-0.04374292294791886,-0.07784200385356455,ITPA,0.6962298616722035,HRND,0.129183933826454,-0.0194839519892152,-0.015788926963492322,0.02618088759421509,-0.9100584599536784,1.6037720760132252,0.19607843137254902,0.02934688975665245,0.07744318777377934,0.02429227427564897,0.1618297563465893,0.2022200214975808,15.092205678659276
